CD_ESTABELECIMENTO;DSC_RAZAO_SOCIAL;NM_FANTASIA;CD_MUNICIPIO;TP_ESTABELECIMENTO;URI_MUNICIPIO
2770121;PREFEITURA MUNICIPAL DE ARACRUZ;UNIDADE BASICA DE SAUDE DE BARRA DO SAHY;3200607;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200607
2770156;PREFEITURA MUNICIPAL DE ARACRUZ;UNIDADE BASICA DE SAUDE DE GUAXINDIBA;3200607;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200607
2770156;PREFEITURA MUNICIPAL DE ARACRUZ;UNIDADE BASICA DE SAUDE DE GUAXINDIBA;3200607;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200607
2770164;PREFEITURA MUNICIPAL DE ARACRUZ;UNIDADE BASICA DE SAUDE DE SANTA ROSA;3200607;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200607
2770164;PREFEITURA MUNICIPAL DE ARACRUZ;UNIDADE BASICA DE SAUDE DE SANTA ROSA;3200607;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200607
2311771;PREFEITURA MUNICIPAL DE CASTELO;UNIDADE SANITARIA SOLANGE CAMPANHA;3201407;Unidade Sanitária;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201407
9790772;PREFEITURA MUNICIPAL DE IBIRACU;UNIDADE DE SAUDE MARGARIDA CAMPAGNARO GUIDETTI;3202504;Unidade de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202504
9790772;PREFEITURA MUNICIPAL DE IBIRACU;UNIDADE DE SAUDE MARGARIDA CAMPAGNARO GUIDETTI;3202504;Unidade de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202504
2402947;PREFEITURA MUNICIPAL DE IBIRACU;UNIDADE SANITARIA DE IBIRACU;3202504;Unidade Sanitária;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202504
2402947;PREFEITURA MUNICIPAL DE IBIRACU;CENTRO MUNICIPAL DE ESPECIALIDADES;3202504;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202504
2627760;PREFEITURA MUNICIPAL DE ITARANA;USF DA SEDE DR GILMAR JOSE BRIDI;3202900;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202900
2627760;PREFEITURA MUNICIPAL DE ITARANA;USF DA SEDE DR GILMAR JOSE BRIDI;3202900;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3202900
5678838;SAO BERNARDO APART HOSPITAL S A;SAO BERNARDO APART HOSPITAL S A;3201506;Hospital;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
9902856;SECRETARIA DE ESTADO DA JUSTICA;CENTRO DE DETENCAO PROVISORIA DE ARACRUZ CDPA;3200607;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200607
7050615;SECRETARIA DE ESTADO DA JUSTICA;CENTRO DE DETENCAO PROVISORIA DA SERRA;3205002;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205002
9121706;UNIDADE SANITARIA DE MONTE AGHA;UNIDADE SANITARIA DE MONTE AGHA;3204203;Unidade Sanitária;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204203
9121706;UNIDADE SANITARIA DE MONTE AGHA;UNIDADE SANITARIA DE MONTE AGHA;3204203;Unidade Sanitária;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3204203
2445093;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB DE BAIXO PONGAL;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
2445093;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB DE BAIXO PONGAL;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
2522926;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB DE RECANTO DO SOL;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
2522926;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB DE RECANTO DO SOL;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
4044436;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB CENTRO I MARIA MADALENA FLORENTINO DE SOUZ;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
4044436;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB CENTRO I MARIA MADALENA FLORENTINO DE SOUZ;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
8009880;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB DE JABAQUARA;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
8009880;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB DE JABAQUARA;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
4044444;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB CENTRO II MARIA NORMA MIRANDA FLORENTINO;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
4044444;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB CENTRO II;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
4044460;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB DE ALTO PONGAL;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
4044460;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB DE ALTO PONGAL;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
4044479;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB CENTRO III ROSEMARY PIRES VASCONCELOS ROVE;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
4044479;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB CENTRO III ROSEMARY PIRES VASCONCELOS ROVE;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
8009929;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB DE IRIRI;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
8009929;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF ESB DE IRIRI;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
2465744;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF DE MAEBA;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
2465744;PREFEITURA MUNICIPAL DE ANCHIETA;UNIDADE ESF DE MAEBA;3200409;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
2499576;PREFEITURA MUNICIPAL DE ANCHIETA;PRONTO ATENDIMENTO MUNICIPAL MENCIA DIAS DE ANCHIETA;3200409;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
2499576;PREFEITURA MUNICIPAL DE ANCHIETA;PRONTO ATENDIMENTO MUNICIPAL MENCIA DIAS DE ANCHIETA;3200409;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3200409
2446081;PREFEITURA MUNICIPAL DE COLATINA;US2 AYRTON SENNA REYNALDO GUERRA;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446081;PREFEITURA MUNICIPAL DE COLATINA;USF AYRTON SENNA REYNALDO GUERRA;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
6704387;PREFEITURA MUNICIPAL DE COLATINA;FARMACIA MUNICIPAL DE COLATINA;3201506;Farmácia;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446340;PREFEITURA MUNICIPAL DE COLATINA;US2 CARLOS GERMANO NAUMANN ULDERICO GIACOMIN;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446340;PREFEITURA MUNICIPAL DE COLATINA;USF CARLOS GERMANO NAUMANN ULDERICO GIACOMIN;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
6970389;PREFEITURA MUNICIPAL DE COLATINA;CASA DA MULHER DE COLATINA;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446103;PREFEITURA MUNICIPAL DE COLATINA;USF BARBADOS NELSON AGUIAR;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446359;PREFEITURA MUNICIPAL DE COLATINA;USF SAO SILVANO SILAS DE ALMEIDA REIS;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446359;PREFEITURA MUNICIPAL DE COLATINA;UBS SAO SILVANO SILAS DE ALMEIDA REIS;3201506;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
7566875;PREFEITURA MUNICIPAL DE COLATINA;USF CENTRO COLATINA;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
7566875;PREFEITURA MUNICIPAL DE COLATINA;USF CENTRO COLATINA;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
5326621;PREFEITURA MUNICIPAL DE COLATINA;SAE CTA COLATINA;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
3182878;PREFEITURA MUNICIPAL DE COLATINA;US2 PONTE DO PANCAS;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446111;PREFEITURA MUNICIPAL DE COLATINA;US2 BOAPABA ARNALDO BORGHI;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
7341369;PREFEITURA MUNICIPAL DE COLATINA;CCZ CENTRO DE CONTROLE DE ZOONOSES DE COLATINA;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446138;PREFEITURA MUNICIPAL DE COLATINA;US2 COLUMBIA;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446138;PREFEITURA MUNICIPAL DE COLATINA;USF COLUMBIA;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
7236158;PREFEITURA MUNICIPAL DE COLATINA;CENTRO DE ATENCAO PSICOSSOCIAL ALCOOL E DROGAS CAPSAD II;3201506;Centro de Atenção Psicossocial;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446146;PREFEITURA MUNICIPAL DE COLATINA;US2 PAUL DE GRACA ARANHA FRANCISCA TORQUATO QUEDES;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446162;PREFEITURA MUNICIPAL DE COLATINA;US1 RETA GRANDE SEBASTIAO FRANCISCO OLIVEIRA;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446162;PREFEITURA MUNICIPAL DE COLATINA;USF RETA GRANDE SEBASTIAO FRANCISCO OLIVEIRA;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
5930588;PREFEITURA MUNICIPAL DE COLATINA;US1 N SRA DA PENHA;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446189;PREFEITURA MUNICIPAL DE COLATINA;US1 SAO JOAO GRANDE ANTONIO NUNES SIQUEIRA;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446197;PREFEITURA MUNICIPAL DE COLATINA;US2 SAO JOAO PEQUENO;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446200;PREFEITURA MUNICIPAL DE COLATINA;US2 SAO JUDAS TADEU;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2705540;PREFEITURA MUNICIPAL DE COLATINA;CENTRO DE ATENCAO PSICOSSOCIAL DE COLATINA;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
7869061;PREFEITURA MUNICIPAL DE COLATINA;USF VILA REAL MARIA DA PENHA ELIAS MIGUEL;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446219;PREFEITURA MUNICIPAL DE COLATINA;US1 SAO MARCOS;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446227;PREFEITURA MUNICIPAL DE COLATINA;US2 SAO PEDRO;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
7735456;PREFEITURA MUNICIPAL DE COLATINA;USF JARDIM PLANALTO ALCENIR JACOB MALTA PALITO;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446243;PREFEITURA MUNICIPAL DE COLATINA;USF BAUNILHA ROMULO ROCHA;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446251;PREFEITURA MUNICIPAL DE COLATINA;US3 GERALDA MARIA BATISTA DOS SANTOS BELA VISTA;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
7735227;PREFEITURA MUNICIPAL DE COLATINA;USF OPERARIO ANTONIO FRANCISCO DA SILVA BACURAU;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446278;PREFEITURA MUNICIPAL DE COLATINA;US2 COLATINA VELHA LEONARDO SANTOS SEU LIO;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446286;PREFEITURA MUNICIPAL DE COLATINA;US2 HONORIO FRAGA CONEGO GEHARD MEYERS;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
6893775;PREFEITURA MUNICIPAL DE COLATINA;US2 NOSSA SENHORA APARECIDA LUIZ JOSE LOURENCO;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446294;PREFEITURA MUNICIPAL DE COLATINA;USF ITAPINA ALCIDES INACIO;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446294;PREFEITURA MUNICIPAL DE COLATINA;US2 ITAPINA ALCIDES INACIO;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446308;PREFEITURA MUNICIPAL DE COLATINA;US2 MARIA DAS GRACAS ANTONIO PANCIERE;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
7792107;PREFEITURA MUNICIPAL DE COLATINA;US 1 SAO MIGUEL RENILTON GALAZZI;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446316;PREFEITURA MUNICIPAL DE COLATINA;US2 SANTO ANTONIO;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2550512;PREFEITURA MUNICIPAL DE COLATINA;US1 SIMONASSI;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446065;PREFEITURA MUNICIPAL DE COLATINA;US1 15 DE OUTUBRO;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446324;PREFEITURA MUNICIPAL DE COLATINA;US3 CENTRO POLICLINICA;3201506;Policlínica;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446073;PREFEITURA MUNICIPAL DE COLATINA;USF ACAMPAMENTO LUIZ IGLESIAS;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446073;PREFEITURA MUNICIPAL DE COLATINA;US1 ACAMPAMENTO LUIZ IGLESIAS;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446332;PREFEITURA MUNICIPAL DE COLATINA;USF VILA LENIRA CESAR MELOTTI;3201506;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2446332;PREFEITURA MUNICIPAL DE COLATINA;US2 VILA LENIRA CESAR MELOTTI;3201506;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201506
2484005;PREFEITURA MUNICIPAL DE MONTANHA;ESF 2 VINHATICO;3203502;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203502
2484005;PREFEITURA MUNICIPAL DE MONTANHA;ESF 2 VINHATICO;3203502;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203502
2627930;PREFEITURA MUNICIPAL DE MONTANHA;ESF 3 CENTRO;3203502;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203502
2627930;PREFEITURA MUNICIPAL DE MONTANHA;ESF 3 CENTRO;3203502;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203502
2627949;PREFEITURA MUNICIPAL DE MONTANHA;ESF 5 SAO SEBASTIAO DO NORTE;3203502;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203502
2627949;PREFEITURA MUNICIPAL DE MONTANHA;ESF 5 SAO SEBASTIAO DO NORTE;3203502;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203502
2627965;PREFEITURA MUNICIPAL DE MONTANHA;ESF 4 SEMUS;3203502;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203502
2627965;PREFEITURA MUNICIPAL DE MONTANHA;ESF 4 SEMUS;3203502;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203502
6670237;PREFEITURA MUNICIPAL DE MONTANHA;ESF VI DECAO;3203502;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203502
6670237;PREFEITURA MUNICIPAL DE MONTANHA;ESF VI DECAO;3203502;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203502
2707535;PREFEITURA MUNICIPAL DE MUCURICI;ESF 03 ANTONIO JOAO DE COUTO;3203601;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203601
2707551;PREFEITURA MUNICIPAL DE MUCURICI;ESF 01 ELISBELA ALVES BREDOFF;3203601;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203601
2707551;PREFEITURA MUNICIPAL DE MUCURICI;ESF 01 ELISBELA ALVES BREDOFF;3203601;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203601
7860668;PREFEITURA MUNICIPAL DE MUCURICI;UNIDADE SANITARIA DO MUNICIPIO DE MUCURICI ES;3203601;Unidade Sanitária;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203601
7860668;PREFEITURA MUNICIPAL DE MUCURICI;UNIDADE SANITARIA DO MUNICIPIO DE MUCURICI ES;3203601;Unidade Sanitária;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3203601
9913971;CENTRAL MUNICIPAL DE REDE DE FRIO;REDE DE FRIO DE VIANA;3205101;Rede de Frio / Armazenamento de Imunobiológicos;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3205101
9936564;MUNICIPIO CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE DA FAMILIA ANTONIO DALVI;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
9936564;MUNICIPIO CACHOEIRO DE ITAPEMIRIM;UNIDADE BASICA DE SAUDE ANTONIO DALVI;3201209;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201209
2630060;MUNICIPIO DE CONCEICAO DO CASTELO;UNIDADE SANITARIA DR NILZIO JOSE DA SILVA;3201704;Unidade Sanitária;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201704
4016068;MUNICIPIO DE CONCEICAO DO CASTELO;UNIDADE BASICA DE SAUDE IMUNIZACAO;3201704;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201704
4016068;MUNICIPIO DE CONCEICAO DO CASTELO;UNIDADE BASICA DE SAUDE IMUNIZACAO;3201704;Unidade Básica de Saúde;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201704
2675498;PREFEITURA MUNICIPAL DE BREJETUBA;USF SAO JORGE DOLERMINA RIBEIRO;3201159;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201159
2675498;PREFEITURA MUNICIPAL DE BREJETUBA;USF SAO JORGE DOLERMINA RIBEIRO;3201159;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201159
6628036;PREFEITURA MUNICIPAL DE BREJETUBA;USF DA SEDE;3201159;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201159
6628036;PREFEITURA MUNICIPAL DE BREJETUBA;USF DA SEDE;3201159;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201159
2466309;PREFEITURA MUNICIPAL DE CARIACICA;PRONTO ATENDIMENTO NOVA ROSA DA PENHA I;3201308;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
7419147;PREFEITURA MUNICIPAL DE CARIACICA;PRONTO ATENDIMENTO MONSENHOR ROMULO NEVES BALESTREIRO;3201308;Pronto Atendimento;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2483726;PREFEITURA MUNICIPAL DE CARIACICA;US SEBASTIAO GONCALVES NRP II;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2483726;PREFEITURA MUNICIPAL DE CARIACICA;US SEBASTIAO GONCALVES NRP II;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
3182096;PREFEITURA MUNICIPAL DE CARIACICA;US ORIENTE;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
3182096;PREFEITURA MUNICIPAL DE CARIACICA;US ORIENTE;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2483734;PREFEITURA MUNICIPAL DE CARIACICA;US NOVO BRASIL;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2483734;PREFEITURA MUNICIPAL DE CARIACICA;US NOVO BRASIL;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2652951;PREFEITURA MUNICIPAL DE CARIACICA;US VALPARAISO;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2652951;PREFEITURA MUNICIPAL DE CARIACICA;US VALPARAISO;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2652978;PREFEITURA MUNICIPAL DE CARIACICA;US SANTA BARBARA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2652978;PREFEITURA MUNICIPAL DE CARIACICA;US SANTA BARBARA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2675250;PREFEITURA MUNICIPAL DE CARIACICA;US ALICE COUTINHO SANTOS MUCURI;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2675250;PREFEITURA MUNICIPAL DE CARIACICA;US ALICE COUTINHO SANTOS MUCURI;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2445107;PREFEITURA MUNICIPAL DE CARIACICA;US ALTO LAGE;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2445107;PREFEITURA MUNICIPAL DE CARIACICA;US ALTO LAGE;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2486067;PREFEITURA MUNICIPAL DE CARIACICA;US NOVA BRASILIA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2486067;PREFEITURA MUNICIPAL DE CARIACICA;US NOVA BRASILIA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2466104;PREFEITURA MUNICIPAL DE CARIACICA;US VILA GRAUNA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2466104;PREFEITURA MUNICIPAL DE CARIACICA;US VILA GRAUNA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2445115;PREFEITURA MUNICIPAL DE CARIACICA;US BAIRRO OPERARIO;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2445115;PREFEITURA MUNICIPAL DE CARIACICA;US BAIRRO OPERARIO;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2652994;PREFEITURA MUNICIPAL DE CARIACICA;US CAMPO VERDE;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2652994;PREFEITURA MUNICIPAL DE CARIACICA;US CAMPO VERDE;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2445123;PREFEITURA MUNICIPAL DE CARIACICA;US BELA AURORA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2445123;PREFEITURA MUNICIPAL DE CARIACICA;US BELA AURORA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2675269;PREFEITURA MUNICIPAL DE CARIACICA;US JARBAS CYPRESTE DE SA JARDIM BOTANICO;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2675269;PREFEITURA MUNICIPAL DE CARIACICA;US JARBAS CYPRESTE DE SA JARDIM BOTANICO;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2445131;PREFEITURA MUNICIPAL DE CARIACICA;US BELA VISTA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2486091;PREFEITURA MUNICIPAL DE CARIACICA;US NOVA CANAA FLEXAL I;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2486091;PREFEITURA MUNICIPAL DE CARIACICA;US NOVA CANAA FLEXAL I;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
7486030;PREFEITURA MUNICIPAL DE CARIACICA;USF DALMACIA PESTANA DE ALMEIDA ITAQUARI;3201308;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
7486030;PREFEITURA MUNICIPAL DE CARIACICA;USF DALMACIA PESTANA DE ALMEIDA ITAQUARI;3201308;Unidade de Saúde da Família;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2486105;PREFEITURA MUNICIPAL DE CARIACICA;US SOTELANDIA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
2466139;PREFEITURA MUNICIPAL DE CARIACICA;US PORTO DE SANTANA;3201308;Outros;https://servicodados.ibge.gov.br/api/v1/localidades/municipios/3201308
